Location,Site_Name,Latitude,Longitude,Solar_GW,Wind_GW,Battery_GWh,System_Capacity_Factor,LCOE_USD_per_MWh,Annual_Load_MWh,Energy_Served_MWh,Unmet_Load_MWh,Overproduction_MWh
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,5.00,0.0009,37017.68,8760000.00,8005.50,8751994.50,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,6.00,0.0010,34948.79,8760000.00,8479.84,8751520.16,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,7.00,0.0010,33099.10,8760000.00,8954.18,8751045.82,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,8.00,0.0011,31435.52,8760000.00,9428.52,8750571.48,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,9.00,0.0011,29931.31,8760000.00,9902.86,8750097.14,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,10.00,0.0012,28564.58,8760000.00,10377.21,8749622.79,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,11.00,0.0012,27317.37,8760000.00,10851.55,8749148.45,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,12.00,0.0013,26174.62,8760000.00,11325.89,8748674.11,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,13.00,0.0013,25123.75,8760000.00,11800.23,8748199.77,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,14.00,0.0014,24154.10,8760000.00,12274.57,8747725.43,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,4.00,0.00,15.00,0.0015,23256.60,8760000.00,12748.91,8747251.09,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,1.00,0.0009,49271.34,8760000.00,7516.58,8752483.42,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,2.00,0.0009,46348.49,8760000.00,7990.92,8752009.08,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,3.00,0.0010,43753.20,8760000.00,8465.26,8751534.74,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,4.00,0.0010,41433.32,8760000.00,8939.60,8751060.40,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,5.00,0.0011,39347.23,8760000.00,9413.94,8750586.06,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,6.00,0.0011,37461.23,8760000.00,9888.29,8750111.71,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,7.00,0.0012,35747.94,8760000.00,10362.63,8749637.37,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,8.00,0.0012,34184.63,8760000.00,10836.97,8749163.03,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,9.00,0.0013,32752.43,8760000.00,11311.31,8748688.69,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,10.00,0.0013,31435.52,8760000.00,11785.65,8748214.35,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,11.00,0.0014,30220.51,8760000.00,12259.99,8747740.01,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,12.00,0.0015,29095.99,8760000.00,12734.34,8747265.66,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,13.00,0.0015,28052.26,8760000.00,13208.68,8746791.32,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,14.00,0.0016,27080.90,8760000.00,13683.02,8746316.98,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,5.00,0.00,15.00,0.0016,26174.63,8760000.00,14157.36,8745842.64,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,1.00,0.0010,49794.77,8760000.00,8925.02,8751074.98,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,2.00,0.0011,47283.43,8760000.00,9399.37,8750600.63,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,3.00,0.0011,45013.43,8760000.00,9873.71,8750126.29,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,4.00,0.0012,42951.54,8760000.00,10348.05,8749651.95,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,5.00,0.0012,41070.39,8760000.00,10822.39,8749177.61,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,6.00,0.0013,39347.22,8760000.00,11296.73,8748703.27,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,7.00,0.0013,37762.92,8760000.00,11771.07,8748228.93,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,8.00,0.0014,36301.34,8760000.00,12245.42,8747754.58,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,9.00,0.0015,34948.79,8760000.00,12719.76,8747280.24,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,10.00,0.0015,33693.50,8760000.00,13194.10,8746805.90,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,11.00,0.0016,32525.33,8760000.00,13668.44,8746331.56,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,12.00,0.0016,31435.52,8760000.00,14142.78,8745857.22,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,13.00,0.0017,30416.44,8760000.00,14617.12,8745382.88,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,14.00,0.0017,29461.40,8760000.00,15091.47,8744908.53,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,6.00,0.00,15.00,0.0018,28564.59,8760000.00,15565.81,8744434.19,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,1.00,0.0012,50175.46,8760000.00,10333.47,8749666.53,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,2.00,0.0012,47974.73,8760000.00,10807.81,8749192.19,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,3.00,0.0013,45959.05,8760000.00,11282.15,8748717.85,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,4.00,0.0013,44105.99,8760000.00,11756.50,8748243.50,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,5.00,0.0014,42396.69,8760000.00,12230.84,8747769.16,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,6.00,0.0015,40815.03,8760000.00,12705.18,8747294.82,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,7.00,0.0015,39347.21,8760000.00,13179.52,8746820.48,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,8.00,0.0016,37981.38,8760000.00,13653.86,8746346.14,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,9.00,0.0016,36707.27,8760000.00,14128.20,8745871.80,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,10.00,0.0017,35515.90,8760000.00,14602.55,8745397.45,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,11.00,0.0017,34399.53,8760000.00,15076.89,8744923.11,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,12.00,0.0018,33351.25,8760000.00,15551.23,8744448.77,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,13.00,0.0018,32365.03,8760000.00,16025.57,8743974.43,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,14.00,0.0019,31435.52,8760000.00,16499.91,8743500.09,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,7.00,0.00,15.00,0.0019,30557.95,8760000.00,16974.25,8743025.75,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,1.00,0.0013,50464.83,8760000.00,11741.92,8748258.08,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,2.00,0.0014,48506.59,8760000.00,12216.26,8747783.74,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,3.00,0.0014,46694.74,8760000.00,12690.60,8747309.40,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,4.00,0.0015,45013.45,8760000.00,13164.94,8746835.06,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,5.00,0.0016,43449.07,8760000.00,13639.29,8746360.71,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,6.00,0.0016,41989.88,8760000.00,14113.63,8745886.37,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,7.00,0.0017,40625.58,8760000.00,14587.97,8745412.03,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,8.00,0.0017,39347.21,8760000.00,15062.31,8744937.69,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,9.00,0.0018,38146.90,8760000.00,15536.65,8744463.35,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,10.00,0.0018,37017.71,8760000.00,16010.99,8743989.01,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,11.00,0.0019,35953.47,8760000.00,16485.34,8743514.66,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,12.00,0.0019,34948.79,8760000.00,16959.68,8743040.32,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,13.00,0.0020,33998.78,8760000.00,17434.02,8742565.98,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,14.00,0.0020,33099.10,8760000.00,17908.36,8742091.64,0.00
Lat21.31_Lon-157.86,site_6_Honolulu_USA,21.3069,-157.8583,8.00,0.00,15.00,0.0021,32245.85,8760000.00,18382.70,8741617.30,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,1.00,0.0002,38456.04,8760000.00,1926.42,8758073.58,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,2.00,0.0003,30864.23,8760000.00,2400.76,8757599.24,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,3.00,0.0003,25777.44,8760000.00,2875.10,8757124.90,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,4.00,0.0004,22131.42,8760000.00,3349.44,8756650.56,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,5.00,0.0004,19389.92,8760000.00,3823.79,8756176.21,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,6.00,0.0005,17253.57,8760000.00,4298.13,8755701.87,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,7.00,0.0005,15541.89,8760000.00,4772.47,8755227.53,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,8.00,0.0006,14139.70,8760000.00,5246.81,8754753.19,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,9.00,0.0007,12970.02,8760000.00,5721.15,8754278.85,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,10.00,0.0007,11979.45,8760000.00,6195.49,8753804.51,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,11.00,0.0008,11129.76,8760000.00,6669.84,8753330.16,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,12.00,0.0008,10392.91,8760000.00,7144.18,8752855.82,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,13.00,0.0009,9747.82,8760000.00,7618.52,8752381.48,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,14.00,0.0009,9178.35,8760000.00,8092.86,8751907.14,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,1.00,0.00,15.00,0.0010,8671.93,8760000.00,8567.20,8751432.80,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,1.00,0.0004,43850.78,8760000.00,3378.50,8756621.50,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,2.00,0.0004,38456.04,8760000.00,3852.84,8756147.16,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,3.00,0.0005,34244.03,8760000.00,4327.18,8755672.82,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,4.00,0.0005,30864.23,8760000.00,4801.52,8755198.48,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,5.00,0.0006,28092.17,8760000.00,5275.86,8754724.14,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,6.00,0.0007,25777.44,8760000.00,5750.20,8754249.80,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,7.00,0.0007,23815.47,8760000.00,6224.55,8753775.45,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,8.00,0.0008,22131.38,8760000.00,6698.89,8753301.11,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,9.00,0.0008,20670.02,8760000.00,7173.23,8752826.77,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,10.00,0.0009,19389.94,8760000.00,7647.57,8752352.43,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,11.00,0.0009,18259.38,8760000.00,8121.91,8751878.09,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,12.00,0.0010,17253.59,8760000.00,8596.25,8751403.75,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,13.00,0.0010,16352.98,8760000.00,9070.60,8750929.40,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,14.00,0.0011,15541.89,8760000.00,9544.94,8750455.06,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,2.00,0.00,15.00,0.0011,14807.61,8760000.00,10019.28,8749980.72,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,1.00,0.0006,46002.27,8760000.00,4830.57,8755169.43,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,2.00,0.0006,41891.74,8760000.00,5304.92,8754695.08,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,3.00,0.0007,38456.04,8760000.00,5779.26,8754220.74,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,4.00,0.0007,35541.54,8760000.00,6253.60,8753746.40,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,5.00,0.0008,33038.00,8760000.00,6727.94,8753272.06,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,6.00,0.0008,30864.23,8760000.00,7202.28,8752797.72,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,7.00,0.0009,28959.09,8760000.00,7676.62,8752323.38,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,8.00,0.0009,27275.66,8760000.00,8150.97,8751849.03,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,9.00,0.0010,25777.41,8760000.00,8625.31,8751374.69,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,10.00,0.0010,24435.37,8760000.00,9099.65,8750900.35,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,11.00,0.0011,23226.31,8760000.00,9573.99,8750426.01,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,12.00,0.0011,22131.39,8760000.00,10048.33,8749951.67,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,13.00,0.0012,21135.19,8760000.00,10522.67,8749477.33,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,14.00,0.0013,20224.91,8760000.00,10997.02,8749002.98,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,3.00,0.00,15.00,0.0013,19389.93,8760000.00,11471.36,8748528.64,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,1.00,0.0007,47159.17,8760000.00,6282.65,8753717.35,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,2.00,0.0008,43850.84,8760000.00,6756.99,8753243.01,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,3.00,0.0008,40976.53,8760000.00,7231.33,8752768.67,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,4.00,0.0009,38456.04,8760000.00,7705.68,8752294.32,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,5.00,0.0009,36227.91,8760000.00,8180.02,8751819.98,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,6.00,0.0010,34244.03,8760000.00,8654.36,8751345.64,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,7.00,0.0010,32466.32,8760000.00,9128.70,8750871.30,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,8.00,0.0011,30864.23,8760000.00,9603.04,8750396.96,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,9.00,0.0012,29412.96,8760000.00,10077.38,8749922.62,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,10.00,0.0012,28092.14,8760000.00,10551.73,8749448.27,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,11.00,0.0013,26884.99,8760000.00,11026.07,8748973.93,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,12.00,0.0013,25777.42,8760000.00,11500.41,8748499.59,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,13.00,0.0014,24757.60,8760000.00,11974.75,8748025.25,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,14.00,0.0014,23815.49,8760000.00,12449.09,8747550.91,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,4.00,0.00,15.00,0.0015,22942.54,8760000.00,12923.43,8747076.57,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,1.00,0.0009,47881.69,8760000.00,7734.73,8752265.27,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,2.00,0.0009,45116.81,8760000.00,8209.07,8751790.93,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,3.00,0.0010,42654.00,8760000.00,8683.41,8751316.59,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,4.00,0.0010,40446.32,8760000.00,9157.75,8750842.25,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,5.00,0.0011,38456.04,8760000.00,9632.10,8750367.90,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,6.00,0.0012,36652.62,8760000.00,10106.44,8749893.56,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,7.00,0.0012,35010.90,8760000.00,10580.78,8749419.22,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,8.00,0.0013,33510.06,8760000.00,11055.12,8748944.88,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,9.00,0.0013,32132.72,8760000.00,11529.46,8748470.54,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,10.00,0.0014,30864.23,8760000.00,12003.80,8747996.20,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,11.00,0.0014,29692.18,8760000.00,12478.14,8747521.86,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,12.00,0.0015,28605.95,8760000.00,12952.49,8747047.51,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,13.00,0.0015,27596.49,8760000.00,13426.83,8746573.17,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,14.00,0.0016,26655.92,8760000.00,13901.17,8746098.83,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,5.00,0.00,15.00,0.0016,25777.43,8760000.00,14375.51,8745624.49,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,1.00,0.0010,48375.80,8760000.00,9186.81,8750813.19,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,2.00,0.0011,46002.23,8760000.00,9661.15,8750338.85,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,3.00,0.0012,43850.82,8760000.00,10135.49,8749864.51,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,4.00,0.0012,41891.78,8760000.00,10609.83,8749390.17,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,5.00,0.0013,40100.41,8760000.00,11084.17,8748915.83,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,6.00,0.0013,38456.07,8760000.00,11558.51,8748441.49,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,7.00,0.0014,36941.34,8760000.00,12032.86,8747967.14,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,8.00,0.0014,35541.54,8760000.00,12507.20,8747492.80,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,9.00,0.0015,34244.03,8760000.00,12981.54,8747018.46,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,10.00,0.0015,33038.00,8760000.00,13455.88,8746544.12,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,11.00,0.0016,31914.11,8760000.00,13930.22,8746069.78,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,12.00,0.0016,30864.23,8760000.00,14404.56,8745595.44,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,13.00,0.0017,29881.27,8760000.00,14878.91,8745121.09,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,14.00,0.0018,28959.07,8760000.00,15353.25,8744646.75,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,6.00,0.00,15.00,0.0018,28092.15,8760000.00,15827.59,8744172.41,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,1.00,0.0012,48735.08,8760000.00,10638.88,8749361.12,0.00
Lat24.71_Lon46.68,site_7_Riyadh_Saudi_Arabia,24.7136,46.6753,7.00,0.00,2.00,0.0013,46656.30,8760000.00,11113.22,8748886.78,0.00
